,control number,personal name,personal relationship
1616,9992408052701488, Juan Luis,edt
1617,9992408469101488, Publius,aut
1618,9992409001101488, Renatus,aut
1619,9992447109801488, Antoine,edt
1622,9992457705501488, Jean,apr
1623,9992464489601488, Jacobus,edt
1624,9992467208001488, Jean,edt
1625,9992475610101488, Ambrogio,edt
1626,9992485007701488, Sigismundus,trl
1627,9992494395901488, Paulus,ctb
1628,9992500608701488, Desiderius,ann
1629,9992586193001488, Gabriel,trl
1630,9992595108301488, Nicolas,edt
1631,9992595109401488, Lucius Annaeus,aow
1632,9992600006401488, Jean,edt
1633,9992600407001488, Louis,ctb
1634,9992600407401488, Jacobus,ctb
1635,9992608910301488, Gerard,dte
1636,9992616205201488, Thomas de Vio,cwt
1637,9992616205301488, Thomas de Vio,cwt
1638,9992616205401488, Thomas de Vio,cwt
1639,99557680101488, Nicolaus,aut
1640,99567340101488, Jean,edt
1641,991623120101488, Charles,dte
1642,991629420101488, Franciscus,dte
1643,992341420101488, Jacques Auguste,dte
1644,992657710101488, Nicolas de,trl
1645,992825160101488, Stephanus,edt
1646,992941820101488, Benvenuto,aut
1647,992968950101488, Michel,aut
1648,993618490101488, Publius Cornelius.,oth
1649,993726270101488, Joannes,aut
1650,993812600101488, Jacques,ann
1651,994113460101488, Andrea,ctb
1653,994643160101488, Guillaume,ctb
1655,997604310101488, Janus,ctb
1656,997840180101488, Jacobus,ctb
1657,997840420101488, Joannes,cmm
1658,997840840101488, Joannes Carolus,trl
1659,997943090101488, Joachim,trl
1660,997984760101488, Justus,aut
1661,998119840101488, Michael,ctb
1662,998151540101488, Juan Luis,edt
1663,998153540101488, Nicolaus,aut
1664,998191130101488, Reinerus,edt
1665,998435790101488, Jacques,trl
1666,998459700101488, Simon,aut
1667,998539420101488, Nicolaus,aut
1668,998871740101488, Cornelius,aut
1670,999294430101488, Janus,ctb
1671,999334910101488, Pierre,edt
1672,999742750101488, Petrus,aut
1674,9910123060101488, Philipp,aut
1675,9910651020101488, Jean,com
1676,9910665280101488, Juan,aut
1682,9911011390101488, Bernardino,aut
1683,9911101760101488, Janus,trl
1685,9911103180101488, Pierre,aut
1686,9911104940101488, Jerónimo,aut
1688,9911174310101488, Stephanus,dte
1690,9911223170101488, Michael,aut
1691,9911242850101488, Levinus,aut
1692,9911249050101488, Jean,trl
1694,9911769080101488, René,aut
1695,9911793110101488, Publius Cornelius,pub
1696,9911800260101488, António,ctb
1697,9911865340101488, Louis,dte
1699,9912186430101488, Publius,pub
1700,9912233500101488, François,aut
1701,9912244960101488, Johann,aut
1703,9992141290101488, Theodoricus,trl
1705,9992183204501488, Nikolaus,aut
1706,9992189104701488, Josephus Justus,edt
1707,9992221133801488, Guilelmus Damasus,aow
1708,9992221134501488, Joannes,aut
1709,9992221166601488, Martin,ctb
1710,9992224395801488, Giovanni Francesco,ctb
1711,9912560920101488, Flavius,aut
1712,9912986670101488, Alessandro,dte
1713,9913059800101488, Sebastianus,aut
1714,9913155500101488, Caius.,aut
1717,9913879820101488, Wilhelmus Damasus,aut
1718,9914181700101488, Federicus.,edt
1719,9914749000101488, Michael,edt
1720,9915208790101488, Philippus,ctb
1721,9916067400101488, Franciscus,eul
1722,9916093520101488, Gilbertus,aut
1723,9916132840101488, Juan Luis,edt
1725,9916492720101488, Petrus,aut
1727,9918004690101488, Guilelmus,aut
1729,9918112670101488, Franciscus,dte
1730,9918453390101488, Wilhelmus Damasus,edt
1731,9918453410101488, Federicus,edt
1733,9918472720101488, Guglielmo,edt
1734,9918904550101488, Reginald,aut
1735,9919258280101488, Jacobus,ctb
1739,9919406680101488, Martin,pub
1741,9919432760101488, Desiderius,edt
1742,9919435050101488, Benedictus,aut
1743,9919445760101488, Charles,dte
1744,9919470760101488, Petrus.,aut
1745,9919513150101488, Robert,trl
1747,9919668830101488, Joannes,aut
1748,9935345230101488, Bernard,eul
1749,9935346840101488, Claudius,eul
1750,9935350380101488, Geoffroy,dte
1751,9935383540101488, Franciscus,eul
1752,9935389600101488, Gerhard,dte
1753,9935390190101488, Bartholomaeus.,coi
1754,9935393210101488, Bartholomaeus.,coi
1755,9935398840101488, Maurice,eul
1756,9935401600101488, Pierre,dte
1758,9935420070101488, Joannes Justus,ctb
1759,9935426870101488, Bernardo,ctb
1760,9935438270101488, Charles,pat
1761,9935441820101488, Bernardo,dte
1762,9935460440101488, Simon,eul
1763,9935468350101488, Guillaume,aut
1764,9935470780101488, Karel,egr
1765,9935480850101488, Matthieu,eul
1766,9936954320101488, Elias,clb
1769,9936983710101488, Kaspar,eul
1770,9936984180101488, Gianfrancesco,dte
1772,9937099960101488, Philippus,edt
1773,9937158730101488, Gentianus,trl
1774,9937187900101488, Robert,ctb
1776,9937219700101488, Giovanni Matteo,aut
1777,9937235530101488, Aurelius,aut
1778,9937239940101488, François.,trl
1779,9937320860101488, Julius,dte
1781,9937356910101488, Joannes,coi
1782,9937361160101488, François.,eul
1783,9937362490101488, Antonio Maria,ann
1784,9937383770101488, Jean-Antoine,eul
1785,9937415230101488, Georg,aut
1786,9937433800101488, Charles,dte
1787,9937434130101488, Guillaume,ctb
1788,9937435970101488, Jean Willemin,eul
1789,9937438300101488, Louis,dte
1790,9937453700101488, Paulus,eul
1791,9937495150101488, Pierre,dte
1792,9937506780101488, P.,eul
1793,9939410040101488, Laurent Allemand,dte
1794,9939410870101488, Gregor,oth
1795,9939411530101488, Nicolas,dte
1797,9939420260101488, Denis,ann
1798,9939421270101488, Andreas,dte
1799,9939437100101488, Andrea,ctb
1800,9939437690101488, Andrea,ctb
1801,9939437870101488, Alessandro,ctb
1802,9939437960101488, Andrea,ctb
1803,9939438190101488, Benedetto.,edt
1804,9939438790101488, Thomas,ctb
1805,9939489870101488, Caelius Secundus,edt
1806,9939490480101488, Nicolaus Hugo,dte
1807,9939496380101488, Caelius Secundus,ann
1808,9939499320101488, Caelius Secundus,edt
1809,9939499350101488, Caelius Secundus,edt
1810,9939692170101488, Jacobus.,ctb
1811,9939731250101488, Dionysius,edt
1812,9940104540101488, Franciscus,ctb
1813,9940121730101488, Charlotte,dte
1814,9940123080101488, Gaston,ctb
1815,9940137270101488, Publius,aow
1816,9940142530101488, Johann,apr
1817,9940206230101488, Wolfgang,dte
1818,9970128950101488, Diego,dte
1820,9970179020101488, Thascius Caecilius,aut
1821,9972529390101488, Georg,dte
1822,9974381610101488, Jacques,dte
1823,9974396890101488, Guillaume,com
1824,9975209530101488, Pedro,aut
1825,9976067990101488, Miguel,dte
1826,9976082420101488, Franciscus,ctb
1828,9976110920101488, Antonio,aut
1829,9976164340101488, Petrus.,ctb
1830,9977096140101488, Franciscus,ctb
1831,9977107350101488, Jean,eul
1832,9977107520101488, Jean,eul
1833,9977139310101488, Catherine,dte
1834,9977140230101488, Claude,prt
1835,9977284760101488, Jean,aut
1838,9977376180101488, Pierre,dte
1839,9977465550101488, Guillaume,aut
1840,9977516070101488, Joannes.,ctb
1841,9977563980101488, Bernard,oth
1842,9979740940101488, Dirk,dte
1843,9980786580101488, Giovanni Pierio,aut
1844,9992628398901488, Joannes,dte
1846,9932422540101488, Pierre.,aut
1848,9932427690101488, Joannes,trl
1849,9932433330101488, Charles,dte
1850,9932447290101488, Bernardus,ctb
1851,9932449240101488, Michel,dte
1852,9932455810101488, Barnabas,eul
1853,9932476800101488, Jacobus,eul
1854,9932478980101488, Joseph,aut
1855,9932492370101488, Guillaume,trl
1856,9932495240101488, Charles,dte
1857,9932495980101488, Publius,aut
1858,9932496420101488, Joannes F.,dte
1860,9932499090101488, Jean,dte
1861,9932505580101488, Joachim,ann
1863,9932516510101488, Jean,eul
1865,9932517100101488, C.,ctb
1866,9932538520101488, Filippo,dte
1867,9932542820101488, Christophe,dte
1868,9932543890101488, Philippe,dte
1869,9932591670101488, Claude,dte
1870,9932593050101488, Leonardus,aut
1871,9934807790101488, Pierre,aut
1872,9935142130101488, Franciscus,ctb
1873,9935148300101488, Richard,aut
1874,9935199810101488, Franciscus,aut
1875,9935200250101488, François,ctb
1876,9935205230101488, Petrus,ctb
1877,9935206760101488, Jacques,pub
1878,9935219890101488, Ludovicus,dte
1879,9935231840101488, Philippe,pub
1880,9935233460101488, Hugues Sureau.,ctb
1881,9935238730101488, Edmund,pub
1883,9935290340101488, Marc,trl
1884,9935304750101488, Jean,aut
1885,9935310660101488, Jacob,pub
1886,9935333150101488, Pierre,edt
1889,9984024190101488, Pierre,aut
1890,9984699310101488, Jean,aui
1891,9984703540101488, Claude,edt
1893,9984729080101488, Adrien,edt
1894,9984746640101488, Michele,aut
1896,9984905620101488, Guglielmo,dte
1897,9985135580101488, Nicolas,ann
1898,9985135690101488, Gabriello.,ann
1899,9985244710101488, Moses.,aut
1900,9985397500101488, Paolo,aut
1901,9988209560101488, Martin,pub
1902,9988210630101488, Stanislaus,dte
1903,9988658650101488, Joachim,edt
1904,9989257250101488, Charles,dte
1905,9989258770101488, Giuseppe,ctb
1906,9989259080101488, Antonius,aow
1907,9989308070101488, Wilhelmus Damasus,aut
1908,9990920300101488, Lucius Annaeus.,aut
1909,9991163790101488, Emilio,ctb
1910,9991166080101488, Andreas,ctb
1911,9991213440101488, Joannes Petrus,aut
1912,9991659790101488, Martinus,dte
1913,9921207570101488, Charles,oth
1915,9921530810101488, Antoine Emmanuel,dte
1916,9921540220101488, Stanislaus,aut
1917,9922709760101488, Gilles,trl
1918,9922785580101488, Pierre,ctb
1919,9923484550101488, Antonius,ctb
1920,9923671760101488, Alexander,eul
1921,9923674640101488, Alexander,oth
1923,9923689970101488, Franciscus,dte
1924,9923696800101488, Renatus,aut
1925,9923712960101488, Franciscus,dte
1926,9923713070101488, Gilbert,aut
1927,9924064340101488, Petrus.,edt
1929,9924541000101488, Thascius Caecilius,aut
1930,9924794890101488, Pierre,dte
1931,9924932210101488, Aurelius,aut
1932,9924960900101488, Louis,aut
1934,9925778970101488, François,dte
1935,9925780730101488, Johann,aut
1936,9926501390101488, Martinus,clb
1937,9926757540101488, Christophe,aut
1938,9926826970101488, Gaius,clb
1939,9926840960101488, Jacques Auguste,dte
1940,9927165270101488, Julian,clb
1941,9927220860101488, Henricus Loriti,aut
1942,9927435970101488, Aurelius.,clb
1943,9927440390101488, Thomas,clb
1944,9927486860101488, Barnabé,dte
1945,9927529010101488, Franciscus,reb
1946,9927568640101488, Clemens,dte
1947,9927684140101488, François,dte
1948,9927687030101488, Gilbertus,aut
1949,9927687830101488, François,aut
1950,9927688380101488, Jean,clb
1951,9927690840101488, Ludovicus,clb
1952,9927707230101488, Sextus Julius.,trl
1953,9927719780101488, Adrianus,trl
1954,9927846370101488, Charles,dte
1955,9927875940101488, Bernhard von,dte
1956,9927881180101488, Sigismundus,trl
1957,9927889200101488, Joachim,trl
1958,9928094000101488, Claude,clb
1960,9928103450101488, Alanus,clb
1962,9928417130101488, Jean,clb
1964,9928448820101488, Jean,trl
1965,9928459900101488, Antonius,edt
1966,9928552420101488, Louise,dte
1967,9928565840101488, Georges,dte
1968,9928566760101488, Andreas,dte
1971,9928593060101488, Vincenzo,dte
1972,9928621960101488, Paschasius,oth
1973,9928634310101488, Aurelius,aut
1974,9928637420101488, Jean,dte
1975,9928639660101488, Jacobus,edt
1976,9928643810101488, Magnus Felix,aut
1977,9928682720101488, Pierre,dte
1978,9928715080101488, Massimo,edt
1979,9928720110101488, Jean,dte
1980,9928760250101488, Guilelmus,aut
1981,9928989640101488, Isidorus,edt
1982,9929073450101488, Justus,oth
1983,9929102160101488, Gabriel,trl
1984,9929103640101488, Augustinus,dte
1985,9929709900101488, Franciscus,apr
1986,9929711660101488, Giovanni,aut
1987,9929723090101488, Joannes,dte
1988,9929723200101488, Franciscus,aut
1989,9929723270101488, Franciscus,aut
1990,9929725620101488, Nicolaus,dte
1991,9929727720101488, Gualterus,dte
1992,9929738480101488, Antoine,ctb
1994,9931145760101488, Veit,aut
1995,9931158880101488, Antonio,ctb
1996,9931837820101488, Publius,dub
1997,9932038980101488, Robert,aut
1998,9932366400101488, Christophe,dte
1999,9932371880101488, Berardo,aut
2000,9932381470101488, Charles,dte
2001,9932388760101488, Michael,ctb
2002,9932395460101488, Martin,pub
2003,9932404460101488, Martin,pub
2004,9932404630101488, Martin,pub
2005,9932411530101488, Franciscus,aut
2006,9932418630101488, Stanislaus,aut
2007,9932418800101488, Claude,prt
2008,9932421860101488, Nicolas de,aut
2009,9992238571501488, Simon,aut
2010,9992249880201488, Nicolaus,aut
2011,9992300312801488, Johann,aut
2012,9992316071501488, Joachim,edt
2013,9992324408301488, Lucius Annaeus,aut
2014,9992344590201488, Giovanni,aut
2015,9992361001601488, Ettore,aut
2016,9992447109901488, Gilles,ctb
2017,9992447687601488, Joannes,dub
2018,9992457705501488, Giulio Cesare,aut
2020,9992500608701488, Philipp,ann
2022,9992600407001488, Joannes,apr
2023,991629420101488, Manuel,aut
2024,992968950101488, Michel.,edt
2025,994113460101488, Hugo,ctb
2026,994643160101488, Franciscus,aut
2028,997604310101488, Janus,ctb
2030,997984760101488, Frans,oth
2031,998153540101488, Renatus,ann
2032,998191130101488, Matthaeus,ctb
2033,998435790101488, Charles,trl
2034,999294430101488, F.,ctb
2035,9910123060101488, Juan Luis,aut
2036,9910651020101488, Nicolaus,clb
2039,9910675000101488, Antonius,aut
2040,9911101760101488, Alban,trl
2041,9911102920101488, Aurelius,aut
2042,9911103180101488, Achilles,edt
2043,9911104940101488, Otto,dte
2045,9911174310101488, Guillaume,aut
2047,9911793110101488, Janus,oth
2048,9911800260101488, Marc-Antoine,edt
2049,9911865340101488, Thomas,eul
2050,9992133457501488, Lucius Volusius,aut
2053,9912560920101488, Alamannus,trl
2054,9913312620101488, Simon,dte
2055,9913391030101488, Joannes,trl
2056,9915208790101488, Jean,ctb
2057,9916067400101488, Pierre,eul
2058,9916093520101488, David,aut
2059,9916492720101488, Philippus,ctb
2060,9918004690101488, Pedro,dte
2061,9918112670101488, Ludovicus.,aut
2062,9918904550101488, Jacopo,aut
2063,9919258280101488, Gabriel,prt
2064,9919387210101488, Leo,trl
2065,9919424020101488, Joannes,oth
2066,9919435050101488, Franciscus,edt
2067,9919513150101488, Gilles,dte
2068,9919639070101488, Martin,pub
2069,9919668830101488, Thascius Caecilius,aut
2070,9935346840101488, Petrus,eul
2071,9935350380101488, Pierre,eul
2072,9935383540101488, Matthias,dte
2073,9935390190101488, Otto,dte
2074,9935393210101488, Anton,dte
2075,9935398840101488, Maurice,aut
2076,9935411400101488, Guillaume,edt
2078,9935426870101488, Louis,dte
2079,9935438270101488, Renee,dte
2080,9935441820101488, Juan,dte
2081,9935460440101488, Jean,dte
2082,9935480850101488, Jean,eul
2083,9936954320101488, Nicolaus,trl
2084,9936961940101488, Martinus,aut
2085,9936967680101488, Agostino,ctb
2086,9936983710101488, Giovanni Paolo,aut
2087,9936984180101488, Kaspar,eul
2088,9937059020101488, Paulus,edt
2089,9937158730101488, Reginald,dte
2090,9937217590101488, Franciscus,edt
2091,9937235530101488, Cuthbert,dte
2092,9937239940101488, Anne,dte
2094,9937356910101488, Niccolò,ann
2095,9937361160101488, Pierre,aut
2096,9937362490101488, Pierre,ann
2097,9937383770101488, Catherine,dte
2098,9937415230101488, Onofrio,pub
2099,9937433800101488, Nicolas,dte
2100,9937435970101488, Hilaire,eul
2101,9937438300101488, Jean,ctb
2102,9937453700101488, Pierre,eul
2103,9939410040101488, Pierre,ctb
2104,9939410870101488, François,trl
2105,9939411530101488, Pierre,ctb
2106,9939412000101488, Gilles.,ctb
2107,9939420260101488, Justus,ctb
2108,9939421270101488, António,aut
2109,9939437100101488, Alessandro,ctb
2110,9939437690101488, Andrea,ctb
2111,9939437960101488, Andrea,ctb
2112,9939438790101488, Alessandro,ctb
2113,9939489870101488, Gianfrancesco,dte
2114,9939490480101488, Johann Karl.,dte
2115,9939496380101488, Johann Jakob,dte
2116,9939499320101488, Gianfrancesco,dte
2117,9939499350101488, Gianfrancesco,dte
2118,9939692170101488, Dionysius,edt
2120,9940104540101488, Louis,dte
2121,9940121730101488, Claude.,eul
2122,9940123080101488, Jacques,aut
2125,9970179020101488, Joannes,aut
2126,9972529390101488, Theodor,dte
2127,9974381610101488, Enemond,eul
2128,9974396890101488, Jean,com
2129,9975209530101488, Michel,trl
2130,9976110920101488, Antoine,dte
2131,9977107350101488, Jean,eul
2132,9977107520101488, Jean,eul
2133,9977139310101488, Jacob,eul
2134,9977140230101488, Johann,aut
2135,9977284760101488, Matthijs,dte
2136,9977289520101488, Ludovicus,edt
2137,9977376180101488, Leonard,ctb
2138,9977516070101488, Joannes.,aut
2139,9979740940101488, Janus,eul
2140,9980786580101488, Elie.,aut
2141,9932422100101488, Janus,eul
2142,9932427690101488, Michael,eul
2143,9932433330101488, Paulus,dte
2144,9932455810101488, Prospero.,ctb
2145,9932478980101488, Joachim,dte
2146,9932492370101488, Joannes,aut
2147,9932495240101488, Sextus Julius.,aut
2148,9932496620101488, Angelo,trl
2149,9932499090101488, Jean,ctb
2150,9932505580101488, Desiderius,ann
2151,9932512660101488, Aurelius,aut
2152,9932516510101488, Guillaume de Saluste,aut
2153,9932516890101488, Gabriel,dte
2154,9932517100101488, Federicus,ctb
2155,9932542820101488, Michel,dte
2156,9934807790101488, Guillaume,edt
2157,9935142130101488, Joannes,ctb
2158,9935199810101488, Andreas,pub
2159,9935205230101488, François,pub
2160,9935233460101488, Simon,ctb
2161,9935238730101488, Théodore,pub
2162,9935304750101488, Guillaume,aut
2163,9985135580101488, Gabriello.,ann
2164,9985397500101488, Benedetto,eul
2165,9988209560101488, Joannes.,ctb
2166,9988210630101488, Guido,coi
2167,9989259080101488, Antonio,aow
2168,9990920300101488, Fabius Planciades,aut
2169,9991163790101488, Andreas,ctb
2170,9921207570101488, Guillaume,aut
2171,9921345450101488, Arnoldus,dte
2172,9921530810101488, Petrus,aut
2173,9921540220101488, Pietro Paolo,oth
2174,9922709760101488, Benjamin,trl
2175,9923671760101488, Franciscus,dte
2176,9923674640101488, Franciscus,dte
2177,9923674840101488, Alexander,eul
2178,9923696800101488, Franciscus,dte
2179,9923713070101488, Joannes,aut
2181,9924541000101488, Paulus,edt
2182,9924794890101488, Joannes,edt
2183,9924932210101488, François.,edt
2184,9926501390101488, Franciscus,dte
2185,9926757540101488, Etienne.,clb
2186,9926826970101488, Cornelius,clb
2187,9926840960101488, Joannes,edt
2189,9927220860101488, Theodoricus,edt
2190,9927486860101488, Jean,dte
2191,9927568640101488, Bernardinus,clb
2192,9927684140101488, Jacobus,clb
2194,9927687830101488, Franciscus,clb
2195,9927707230101488, Wolfgang,edt
2196,9927875940101488, Joannes,clb
2198,9928096220101488, Claude,edt
2199,9928103450101488, Joannes,trl
2200,9928378970101488, Joachim,edt
2201,9928417130101488, Nicolaus,trl
2202,9928433740101488, Stanislaw,aut
2204,9928565840101488, Caius Vettius Aquilinus.,aut
2206,9928621960101488, Franciscus,aut
2207,9928643810101488, Guillaume,edt
2208,9928760250101488, Cornelius,edt
2210,9929073450101488, Aldus,oth
2211,9929102160101488, Scévole,ctb
2212,9929103640101488, E.,edt
2213,9929709900101488, Robertus,aut
2215,9929727720101488, Joannes,dte
2216,9929759700101488, Joannes,aut
2217,9931145760101488, Hieronymus,dte
2218,9931158880101488, Pomponius,dte
2219,9932366400101488, Germain Vaillant,eul
2220,9932388760101488, Johann,ctb
2221,9932404460101488, Joannes.,ctb
2222,9932404630101488, Joannes,aut
2223,9992300312801488, Georg,ctb
2224,9992500608701488, Veit,ann
2225,994113460101488, Filiberto,dte
2226,995090460101488, Michael,aut
2227,997604310101488, Justus,aut
2228,997840180101488, Ambrogio,trl
2229,998191130101488, Didacus,ctb
2231,999294430101488, Justus,aut
2232,9910668760101488, Ludovicus,edt
2234,9911103180101488, Guillaume,oth
2236,9911793110101488, William,ctb
2237,9911800260101488, Publius,aut
2238,9911865340101488, Cornelius,aut
2239,9992133457501488, Elie,edt
2240,9992221166601488, Henri,aut
2242,9913391030101488, G.,eul
2243,9915208790101488, Richard,aut
2244,9916067400101488, G.,eul
2245,9918112670101488, Juan Luis,oth
2246,9919258280101488, Joannes,ctb
2248,9919513150101488, Henri,dte
2249,9919668830101488, Joannes,aut
2250,9935346840101488, Joannes,eul
2251,9935350380101488, Jean,aut
2252,9935390190101488, Georg,aut
2253,9935393210101488, Georg,aut
2254,9935398840101488, Jean,eul
2255,9935420070101488, Joannes,dte
2257,9935460440101488, Philippus,eul
2259,9936967680101488, Jerónimo,ctb
2260,9936983710101488, Franciscus.,ctb
2261,9936984180101488, Giovanni Paolo,aut
2262,9937217590101488, André,eul
2263,9937347140101488, Niccolò,ann
2264,9937361160101488, Girolamo,dte
2265,9937383770101488, Pierre,eul
2266,9937415230101488, Daniel,coi
2267,9937433800101488, François,dte
2268,9937435970101488, Claude,eul
2269,9937453700101488, Jacobus,eul
2270,9939412000101488, Jean,dte
2271,9939420260101488, Johann,aut
2272,9939421270101488, Guillaume,dte
2273,9939437100101488, Pierpaolo,edt
2274,9939437690101488, Alessandro,ctb
2275,9939437960101488, Alessandro,ctb
2276,9939489870101488, Simon,eul
2277,9939490480101488, Georg,eul
2278,9939496380101488, Bartholomaeus,ctb
2279,9939499320101488, Marius,aut
2280,9939499350101488, Marius,aut
2281,9939692170101488, Justus,ctb
2282,9939731250101488, Guillaume,edt
2284,9940137270101488, Antoine,dte
2285,9970179020101488, Lancelotto,aut
2286,9972529390101488, Wilhelm Werner,dte
2287,9974381610101488, François,eul
2288,9974396890101488, Aloysius,aut
2289,9977107350101488, Victor,eul
2290,9977107520101488, Victor,eul
2292,9977376180101488, Jean,eul
2293,9932455810101488, Ippolito,aut
2294,9932495240101488, Pierre,edt
2295,9932499090101488, Jaques,ctb
2296,9932505580101488, Paulus,ann
2298,9932516510101488, Jean,eul
2299,9932542820101488, Jean,dte
2300,9934807790101488, Pierre.,ill
2301,9935205230101488, Philippe,pub
2302,9935238730101488, James.,aut
2303,9988210630101488, Joannes,dte
2304,9990920300101488, Caius Iulius,aut
2305,9991163790101488, Giovanni,dte
2306,9921345450101488, Boetius,edt
2307,9921530810101488, François,pub
2308,9922709760101488, Juan Luis,aut
2310,9923674840101488, Franciscus,dte
2311,9923713070101488, Jean,clb
2312,9924541000101488, Gulielmus,edt
2313,9924794890101488, Philippus,edt
2314,9924932210101488, Gentianus,edt
2315,9926757540101488, Sebastianus,clb
2316,9926840960101488, Josephus Justus,aut
2317,9927165270101488, Nicolas,clb
2318,9927486860101488, Augustin.,dte
2319,9927568640101488, Franciscus,clb
2320,9927684140101488, Gilbertus,aut
2321,9927687830101488, Joannes,dte
2323,9928417130101488, Joannes Caalvimontanus,clb
2324,9928459900101488, Thomas,dte
2325,9928621960101488, Francisco,aut
2327,9929073450101488, Jacob,oth
2328,9929102160101488, Adolphus,ctb
2329,9929709900101488, Jean,dte
2330,9929727720101488, Petrus,dte
2331,9929759700101488, Hermann Adolph,add
2332,9931145760101488, Philipp,aut
2333,9932366400101488, Jean,eul
2334,9992500608701488, Francesco,ann
2335,994113460101488, Alessandro,edt
2336,997604310101488, Franciscus,ctb
2337,999294430101488, Frans,ctb
2340,9911793110101488, Jacques Auguste,oth
2342,9913312620101488, Jean,trl
2343,9915208790101488, Jean,dte
2344,9916067400101488, Paolo,ctb
2345,9919258280101488, Joannes,apb
2347,9919668830101488, Lancelotto,aut
2348,9935346840101488, Wilhelm,eul
2349,9935350380101488, Jean,eul
2350,9935398840101488, Etienne,eul
2351,9935460440101488, Franciscus,eul
2352,9936967680101488, Bernardino,ctb
2353,9936983710101488, Critonuis,eul
2354,9936984180101488, Franciscus.,ctb
2355,9937383770101488, Jean,ctb
2356,9937433800101488, Pierre,aut
2357,9937435970101488, Jean-Baptiste,eul
2358,9937453700101488, Paul,eul
2359,9939420260101488, Pieter Cornelisz,ann
2360,9939421270101488, Pierre,dte
2361,9939489870101488, Marius,aow
2362,9939490480101488, Philipp.,dte
2363,9939496380101488, Joannes,ctb
2364,9939692170101488, Jean,eul
2366,9940104540101488, Franciscus,eul
2367,9940137270101488, Susanne,dte
2369,9974381610101488, Arnauld,eul
2370,9974396890101488, Clément,com
2371,9977139310101488, François,edt
2372,9977376180101488, Jean Edouard,eul
2373,9932495240101488, Caius Iulius,aut
2374,9932505580101488, Pietro,ann
2376,9932516510101488, Simon,ann
2377,9932542820101488, Richard,aut
2378,9935205230101488, Stanislaus,dte
2380,9988210630101488, Bernardo,dte
2382,9921530810101488, Philippe,pub
2383,9924541000101488, Jacobus,edt
2385,9926757540101488, Bartolomeo,clb
2386,9926840960101488, Paulus,clb
2387,9927165270101488, Michel,clb
2388,9927486860101488, Nicolas,clb
2390,9929073450101488, Thodorus,dte
2391,9929102160101488, J.,ctb
2392,9931145760101488, Juan Luis,aut
2393,9992500608701488, Celio,ann
2394,994113460101488, Pierpaolo,edt
2395,997604310101488, Gaspard,ctb
2396,999294430101488, Bonaventura,ctb
2397,9911133210101488, Giovanni Paolo,ctb
2398,9911793110101488, George,eul
2399,9911865340101488, Franciscus,eul
2400,9915208790101488, Joannes,ctb
2401,9916067400101488, Jean,trl
2403,9935346840101488, Guillaume,eul
2404,9935350380101488, Bernard de Girard,eul
2405,9935398840101488, Jean,eul
2406,9935460440101488, Michael,eul
2407,9936967680101488, Jacobus,ctb
2408,9936983710101488, Jacobus,eul
2409,9936984180101488, Jacobus,eul
2410,9937383770101488, Francesco,aut
2411,9937433800101488, Anne,dte
2412,9937435970101488, Louis,aut
2413,9937453700101488, Edouard,eul
2414,9939420260101488, Matthaeus,ann
2415,9939421270101488, Jacobus,dte
2416,9939489870101488, Joannes,eul
2417,9939692170101488, Titus Maccius.,aut
2419,9940104540101488, Ludovicus,ctb
2420,9970179020101488, Konrad,dte
2421,9974381610101488, Jos.,eul
2422,9974396890101488, Paschal,com
2423,9977139310101488, Nicolas,eul
2424,9977376180101488, Nicolaus,eul
2425,9932495240101488, Adrianus,edt
2426,9932505580101488, Léger,ann
2428,9932516510101488, Annas,eul
2429,9932542820101488, Thomas,ctb
2430,9935205230101488, Niccolò,pub
2431,9988210630101488, Ludovicus,dte
2433,9921530810101488, Stanislaus,ctb
2434,9924541000101488, Suffridus,oth
2435,9924932210101488, Juan Luis,edt
2436,9926840960101488, Karel,egr
2437,9927165270101488, Thomas,clb
2438,9927486860101488, Claude,aut
2439,9929073450101488, Frans,oth
2440,9929102160101488, Johannes,aut
2441,9992500608701488, Bartholomaeus,ann
2442,994113460101488, Alessandro,ctb
2443,997604310101488, Johann,ctb
2444,9911793110101488, Théodore,eul
2445,9916067400101488, Angelo,ctb
2446,9935346840101488, Carolus,eul
2447,9935350380101488, Jean.,eul
2448,9936967680101488, Ercole,dte
2449,9936983710101488, Franciscus.,eul
2450,9936984180101488, Franciscus.,eul
2451,9937433800101488, Raymond,ill
2452,9937435970101488, Claudius,eul
2453,9937453700101488, Joannes,eul
2454,9939421270101488, Michel,dte
2455,9939489870101488, Zacharias,dte
2456,9940104540101488, Jacobus,ctb
2458,9977376180101488, Philippus,ctb
2459,9932505580101488, Joannes,dte
2460,9932512660101488, Chirius,aut
2461,9935205230101488, Antonio,aut
2462,9921530810101488, Niccolò,pub
2464,9927165270101488, Paul,trl
2465,9927486860101488, Stephanus,clb
2466,9929073450101488, Caius.,aut
2467,9992500608701488, Petrus,ann
2468,9911793110101488, Franciscus,eul
2469,9916067400101488, Robert,eul
2470,9935346840101488, Federicus,eul
2471,9935350380101488, Gervasius,eul
2472,9936967680101488, Thomas,ctb
2473,9936983710101488, Antonio,aut
2474,9937433800101488, Philibertus,ctb
2475,9937435970101488, Stephanus,eul
2476,9937453700101488, Marcus Valerius,ctb
2477,9939421270101488, Joannes,dte
2478,9939489870101488, Marcello,edt
2479,9974396890101488, Jacques,com
